client_uuid,company_size,industry,subindustry,company_type,segment,country,province,city,annual_revenue,employee_count,year_established
JQ2T0AJ,Micro (<10),Real  Estate,  Construction Development,Corporation,Segment 1,  Philippines,zamboanga del norte,Bacungan,1451826,2.1929128804662503,2006
LQVHDJX,small (10-49),Healthcare,Pharmacy,Sole Proprietorship,Segment 1,philippines,Davao Oriental,lupon,16022401,28.0,1983
UJEC4MP,Micro  (<10),Construction,  Roofing Services,Cooperative,Segment 3,Philippines,Sorsogon,Donsol,1843747,3.0,1999
WJW7MEL,Micro (<10),Agriculture,  Sugar Production,LLC,Segment 2,Philippines,South Cotabato,Norala,1649150,5.0,2007
I21DGIZ,Small (10-49),Retail,Electronics Retail,cooperative,Segment 1,philippines,Cebu,Talisay,12924472,33.0,1995
4RQ6PPC,Small (10-49),Securit,Security_Training,Partnership,Segment 3,Philippines,  Antique,Culasi,7938310,26.80397153877676,1996
L2KCPS8,micro (<10),ENERGY,Power Generation,Sole Proprietorship,Segment 1,Philippines,Davao_Oriental,governor generoso,4346052,4.0,2018
USDHG33,Small (10-49),furniture,Interior_Design,Partnership,Segment 2,Philippines,Compostela Valley,maco,8212806,21.0,1998
K1BYDVF,N/A,Media,  Print Media,llc,Segment 2,Philippines,Aklan,Altavas,1813090,3.1511887102032503,2011
7GISXCV,N/A,Entertainment,Gaming,Sole Proprietorship,Segment 4,Philippines,Masbate,Dimasalang,916361,3.0,1987
TD6II9Q,Medium_(50-249),Agriculture,Poultry Production,LLC,Segment 4,Philippines,Batangas,Santo Tomas,42946986,124.13245151547036,1998
8B2WBGX,micro (<10),Water,Water Drilling,Corporation,Segment 2,  Philippines,Northern Samar,Lapinig,626175,2.0,1996
FN9HXNE,Micro (<10,Energy,Oil & Gas,NULL,Segment 2,philippines,Pampanga,Candaba,4779149,7.457364707201958,1989
Q6H05JS,small (10-49),Sports,Sports  Marketing,Sole Proprietorship,Segment 2,  Philippines,Rizal,Antipolo,22407476,34.0,1989
0B1B7I5,MEDIUM (50-249),Agriculture,rice production,Corporation,Segment 4,Philippines,Northern Samar,Catarman,159672605,222.0,2004
KGHO12E,Micro (<10),Retail,Online Retail,llc,Segment 1,Philippines,Zamboanga Sibugay,Olutanga,1992442,3.0,1987
TXL04OB,small (10-49),Healthcare,Veterinary Services,Sole Proprietorship,Segment 1,Philippines,Samar,motiong,24627696,35.0,1991
FYLJJJK,Micro_(<10),Energ,Hydroelectric,Partnership,Segment 1,philippines,Laguna,Los  Baños,7695728,6.0,2013
RT5V8D1,Micro (<10),N/A,Sports & Recreation,  Corporation,Segment 2,  Philippines,Davao Oriental,Banaybanay,3105596,9.0,1993
EK6QG5F,medium (50-249),Agriculture,NULL,  Sole Proprietorship,Segment 2,PHILIPPINES,Compostela Valley,Mabini,62786829,156.53292872359643,1995
TQTVKCG,Large_(250+),Technology,IT Services,LLC,Segment 4,Philippines,  Cagayan,Buguey,1166142721,847.0,2006
9Y06CW6,micro (<10),Construction,Concrete Work,corporation,Segment 1,philippines,Palawan,Balabac,2702565,3.0,1994
MZRJWJI,N/A,  Marine,Port Services,LLC,Segment 2,Philippines,Ilocos Norte,Dingras,66998458,196.7149252728967,2004
9ST2O81,small (10-49),Security,Security_Services,Cooperative,Segment 4,Philippines,Zamboanga del Sur,Dimataling,4740913,10.347642239071497,1995
T8QSVEM,large (250+),  Education,Language Schools,COOPERATIVE,Segment 4,Philippines,Pangasinan,San Carlos,646184455,1733.0,1988
F6OCVYS,,Healthcare,Mental_Health_Services,LLC,Segment 2,Philippines,Rizal,Binangonan,11751084,29.67211644899928,2010
JFBRL3C,Micro (<10),Finance,Investment Services,Corporation,Segment 2,philippines,Northern  Samar,Catubig,9449363,9.0,2007
FXC70F6,Small  (10-49),N/A,MARKETING SERVICES,LLC,Segment 1,Philippines,Metro_Manila,Muntinlupa,18019318,45.0,1988
WAG99OS,  Large (250+),Automotive,NULL,sole proprietorship,Segment 4,philippines,ANTIQUE,Patnongon,868849106,1789.0,2001
C60FG0Q,  Micro (<10),manufacturing,Textile_Manufacturing,LLC,Segment 1,Philippines,Palawan,Coron,1916573,2.0,2014
Q78Z2Q8,Medium (50-249),Aviation,Aircraft Sales,Sole Proprietorship,Segment 4,Philippines,Ilocos Sur,Alilem,123302329,187.7842615343917,2000
MI9M3Q0,Micro  (<10),FURNITURE,office furniture,Partnership,Segment 3,Philippines,Compostela Valley,Maragusan,4148167,9.675942576601305,2006
2DIS8N0,Micro  (<10),Technology,data processing,LLC,Segment 2,Philippines,Basilan,Al-Barka,6713045,7.291103366347027,1984
AWB7IDY,Small_(10-49),Retail,Grocery  Stores,Sole  Proprietorship,Segment 1,Philippines,Davao del Sur,Sulop,34350975,47.2945920396963,2012
ARYQ7GB,Micro (<10),Marine,port services,  LLC,Segment 2,philippines,SULTAN KUDARAT,President Quirino,4456711,7.5116805654656575,1982
NLK5H6X,Micro (<10),Agriculture,Organic_Farming,N/A,Segment 2,Philippines,Capiz,jamindan,3405318,9.0,2005
ELNWT8E,small (10-49),Furnitur,Furniture Manufacturing,Sole Proprietorship,Segment 1,Philippines,antique,CALUYA,16062332,48.42458978010191,1990
Z0P19D0,Micro_(<10),Healthcar,Home Care Services,Partnership,Segment 3,Philippines,Ilocos Sur,cervantes,6951383,9.0,2017
A4HXEG3,Large (250+),  Security,PERSONAL PROTECTION,Partnership,Segment 5,Philippines,Ilocos Norte,Pagudpud,459798533,1262.0,2006
PXN466F,  Micro (<10),pharmaceutical,Medical_Supplies,,Segment 2,Philippines,Misamis Oriental,Balingoan,3098160,5.0,1997
YJQZ9GI,Small_(10-49),Logistic,Supply Chain Management,,Segment 3,Philippines,Bulacan,san jose del monte,14475592,39.0,2002
ZZOPDBS,micro (<10),  Sports,  Recreational Sports,Sole Proprietorship,Segment 1,Philippines,Masbate,Esperanza,1514325,3.0,1999
L7ZIWM3,Small (10-49),Real_Estate,Property Maintenance,cooperative,Segment 2,Philippines,Ilocos Sur,Burgos,28055037,36.0,2009
3EJQ0UT,Micro  (<10),energy,Electricity_Distribution,Cooperative,Segment 1,Philippines,Zamboanga del Norte,Bacungan,6363027,8.193941986129456,2006
WFD6NRY,Small  (10-49),Automotiv,Auto  Insurance,Corporation,Segment 3,Philippines,Albay,  Malilipot,26572499,49.0,1981
2M39LOF,Medium (50-249),Telecommunications,Voice Services,Cooperative,Segment 4,Philippines,Northern Samar,capul,128048347,209.0,2013
5PG5CXN,Medium  (50-249),Marine,Shipping_Services,  Corporation,Segment 3,Philippines,Zamboanga del Sur,Bayog,44857161,73.0,1997
VC3CKQV,Small (10-49),Chemicals,chemical processing,LLC,Segment 1,Philippines,Antique,Bugasong,25117278,35.0,2006
A84QWOF,Small (10-49,Sport,Sports Equipment,Partnership,Segment 2,Philippines,Laguna,cabuyao,21020300,39.0,1999
KUG1I7Q,Micro (<10),Water,Wastewater Treatment,Partnership,Segment 2,Philippines,Sultan Kudarat,President Quirino,3058262,6.0,2003
O83MOVN,Medium  (50-249),Chemicals,Chemical  Distribution,Partnership,Segment 2,Philippines,Basilan,Al-Barka,67967718,138.0,2003
77Y89L3,micro (<10),mining,nickel mining,LLC,Segment 4,Philippines,Davao del Norte,Braulio_E._Dujali,6594398,6.5045197750829065,2005
G1DONTX,Small (10-49),TRANSPORTATION,Bus Services,Cooperativ,Segment 4,philippines,METRO MANILA,San Juan,23159492,35.0,1997
VTDJGHG,micro (<10),  Energy,Energy Storage,corporation,Segment 3,Philippines,Capiz,Ma-ayon,5672081,6.0,2018
T2K2J4A,Micro (<10),Media,  Public Relations,partnership,Segment 2,Philippines,Sorsogon,Bulusan,1788032,4.0,2014
H9JR4UM,MICRO (<10),Automotive,AUTO SALES,Partnership,Segment 1,  Philippines,Masbate,esperanza,1879125,3.2839330403576117,1997
TEH2SS1,Micro (<10),Security,Security Services,Corporation,Segment 1,Philippines,Tarlac,Camiling,3228873,9.645785768182513,1999
XM3SYHC,micro (<10),Healthcar,Home Care Services,Corporation,Segment 2,philippines,  Misamis Occidental,Oroquieta,4204562,8.379956174293621,2018
QA2NV4M,Micro (<10),pharmaceutical,Pharmaceutical Distribution,Partnership,Segment 2,Philippines,Aklan,Banga,4633783,6.0,2012
YSWYQ2A,Small (10-49,entertainment,Event Management,Corporation,Segment 3,Philippines,  Davao Oriental,  Lupon,20130709,46.0,2006
ULP3E7I,Medium (50-249),Manufacturin,Metal  Fabrication,Cooperative,Segment 3,Philippines,  Laguna,Calauan,101479503,111.0,2000
UM8XFFZ,Small  (10-49),Aviation,Aircraft Sales,Partnership,Segment 1,Philippines,misamis oriental,Cagayan  de  Oro,6722477,10.0,2005
RLWW7FU,,Transportation,N/A,Corporation,Segment 2,Philippines,Iloilo,Anilao,5057227,7.862833888811635,1997
9G3UGWH,SMALL (10-49),Furnitur,Home  Furniture,Cooperative,Segment 1,Philippines,Negros  Oriental,Ayungon,15466999,21.0,2012
JKBBMQ2,Micro (<10),Energy,Energy Consulting,Sole_Proprietorship,Segment 1,philippines,Sultan Kudarat,Isulan,1213857,2.0,2003
43SCNSK,Medium (50-249),Finance,Accounting Services,LLC,Segment 4,Philippines,Aklan,Banga,58168644,70.0,2014
T0M5YO3,Micro (<10,Beauty & Wellness,Spa Services,Sole Proprietorship,Segment 1,Philippines,  Misamis Occidental,Tangub,5694031,8.601064614648255,2012
GK51SUI,Micro  (<10),Retail,Specialty_Retail,Partnership,Segment 2,Philippines,  Palawan,Cagayancillo,1750802,3.0,2001
LSHVAPD,Small (10-49),beauty & wellness,Massage Therapy,Corporation,Segment 1,Philippines,Capiz,dao,10503260,15.0,1990
1HJ0VLO,Medium (50-249),Textile,Embroidery Services,Corporation,Segment 4,Philippines,cagayan,BUGUEY,47445674,62.0,2016
QOIP0N2,Micro (<10),Marin,MARINE INSURANCE,  LLC,Segment 2,Philippines,LANAO DEL NORTE,Bayang,666046,2.3522210752648642,1998
VPYQBYW,micro (<10),Professional Service,marketing services,Cooperative,Segment 1,Philippines,Samar,marabut,2041372,6.48457300506434,1989
83R8GVI,Micro_(<10),HEALTHCARE,Medical_Equipment,LLC,Segment 2,Philippines,Pampanga,Floridablanca,3742348,5.0,2009
42WEUSN,small (10-49),Telecommunications,Cable TV,LLC,Segment 3,Philippines,misamis occidental,Tangub,13290069,37.875252033472485,2003
5EDW9Y4,Medium (50-249),Chemical,Fertilizers,LLC,Segment 5,Philippines,Northern Samar,lapinig,127533889,242.22673807363833,1980
03ZABAY,micro (<10),Wate,Water Purification,LLC,Segment 1,Philippines,Sorsogon,Irosin,2945439,9.141214710970075,1991
EB4QU57,Medium  (50-249),Manufacturing,Textile Manufacturing,Partnership,Segment 4,Philippines,Leyte,Abuyog,44552481,71.0,2015
E3OAROJ,Large (250+),Beauty_&_Wellness,Health  &  Beauty,LLC,Segment 4,Philippines,Tawi-Tawi,simunul,636755029,989.0,1992
OR37HS8,micro (<10),CHEMICALS,Agricultural  Chemicals,Partnership,Segment 4,Philippines,Isabela,alicia,765091,1.0,2004
38G5MD6,MICRO (<10),agriculture,Fruit Production,  Corporation,Segment 3,Philippines,Misamis  Oriental,Initao,453832,1.0,2012
ASYFFEP,Micro (<10),telecommunications,voice services,LLC,Segment 3,Philippines,Misamis Occidental,Clarin,4449426,9.0,1998
I3NFBYW,Medium (50-249),Real_Estate,Real Estate Brokerage,Cooperative,Segment 2,Philippines,Sorsogon,Barcelona,176636852,221.0,1984
ELORDOW,  Micro (<10),,Motorcycle Transport,Cooperative,Segment 3,Philippines,LAGUNA,biñan,4184109,9.0,1992
FLRN205,Micro (<10),real estate,Property  Development,Sole_Proprietorship,Segment 2,Philippines,Metro  Manila,Malabon,3752289,8.122457416444414,2010
XMJVXWR,micro (<10),Real Estate,property rental,Cooperative,Segment 3,philippines,Nueva Ecija,Bongabon,2544871,5.0,2011
RUMMH8M,NULL,Hospitality,Restaurants,Partnership,Segment 2,philippines,Zamboanga  del  Norte,Bacungan,2949462,4.0,2011
MQAGI57,Large (250+,aviation,aviation insurance,LLC,Segment 3,PHILIPPINES,Zamboanga Sibugay,Alicia,363407617,746.0,2004
3P6PW0K,Small (10-49),NULL,  Sports & Recreation,Corporatio,Segment 4,Philippines,  Bukidnon,Valencia,12714198,27.0,2017
7W6D5UB,Micro (<10),Logistics,International Shipping,LLC,Segment 1,Philippines,Ilocos Norte,Currimao,3930275,7.5758356934400854,2002
JBM2113,Micro (<10),Construction,General_Contracting,Cooperative,Segment 4,philippines,Compostela Valley,Maco,1211175,2.0,1994
GF4VSIK,Small (10-49),N/A,Water Services,  Corporation,Segment 2,Philippines,Masbate,baleno,8293436,11.0,2018
IFPTG1A,Large (250+),Hospitality,Travel_Agency,Sole Proprietorship,Segment 4,Philippines,South Cotabato,polomolok,829902033,1672.0,2009
ZZVXH5G,Small (10-49,Finance,Bookkeeping,Cooperative,Segment 2,Philippines,  Isabela,Ilagan,17917997,31.0,1984
2CGQAUZ,Micro (<10),Telecommunications,TELECOMMUNICATIONS EQUIPMENT,Sole Proprietorship,Segment 2,Philippines,Bohol,Balilihan,1467921,3.0,1994
K1SO4XL,Medium (50-249),Automotive,Auto Parts,Sole Proprietorshi,Segment 4,Philippines,compostela valley,Montevista,64555124,93.72179527972182,2011
7L8TKWY,Micro_(<10),  Education,Early  Childhood  Education,Partnership,Segment 1,Philippines,Pampanga,San_Fernando,1852797,3.0,2008
KSIXTKK,Large (250+),Education,NULL,Sole Proprietorship,Segment 4,Philippines,Compostela_Valley,  Compostela,465429294,677.0,2009
2BULYVU,Small (10-49),Chemicals,Fertilizers,llc,Segment 2,PHILIPPINES,Aklan,Balete,26616418,37.59190237931425,2014
HWI0791,Micro  (<10),Education,N/A,LLC,Segment 2,Philippines,Davao del Sur,SANTA CRUZ,2252612,3.0,1992
1CFCDHL,Medium_(50-249),  Technology,IT  Consulting,Partnership,Segment 1,Philippines,Negros Oriental,Tanjay,153440894,189.0,1994
RJOMQLO,,transportation,Delivery Services,Sole Proprietorship,Segment 2,Philippines,Davao  Oriental,Cateel,4693728,7.0,2012
BKMT159,Micro (<10),Professional Service,architectural services,Sole Proprietorshi,Segment 1,Philippines,Aklan,Ibajay,1935151,3.617406409686322,2011
D8JJOBG,Small (10-49),  Telecommunications,Data Services,N/A,Segment 1,Philippines,Masbate,dimasalang,26958653,34.62091331420871,1996
0GPRDRQ,Micro  (<10),Pharmaceutical,medical devices,LLC,Segment 1,philippines,Zamboanga Sibugay,Malangas,1344081,2.0,1984
1CKKJH5,Small (10-49),Construction,  Residential Construction,LLC,Segment 1,Philippines,Eastern Samar,Guiuan,14610018,39.0,2004
9MOW297,large (250+),Energy,Electricity Distribution,Partnershi,Segment 5,Philippines,bukidnon,DAMULOG,1236153434,1467.0,2000
FF63HS2,Large (250+),Media,television production,SOLE PROPRIETORSHIP,Segment 5,Philippines,Maguindanao,Shariff Aguak,744143228,1192.0,1980
SON60Y2,  Micro (<10),pharmaceutical,Drug Manufacturing,corporation,Segment 2,Philippines,Pampanga,Mabalacat,4464875,7.818274435631239,2014
ZZC0Y1R,,Retail,  Automotive Retail,Sole  Proprietorship,Segment 3,PHILIPPINES,Compostela Valley,Montevista,1950634,4.0,1982
FJ55G9D,Large (250+,  Automotive,Vehicle Maintenance,Cooperative,Segment 1,PHILIPPINES,lanao del sur,marawi,760505170,1053.0,1987
542B1HB,Micro (<10,water,Bottled_Water,LLC,Segment 3,Philippines,Davao  del  Sur,Sulop,3521480,5.0,2007
ZJ34VWZ,Medium (50-249),Automotive,Auto_Sales,Partnership,Segment 4,Philippines,ilocos norte,Pagudpud,138140410,173.0,1983
IAUUFHY,Large_(250+),Mining,Mining Equipment,Cooperative,Segment 4,Philippines,Basilan,Tipo-Tipo,476273663,459.0,1997
NS5490A,Small  (10-49),MARINE,Boat_Manufacturing,Cooperative,Segment 2,Philippines,Negros Oriental,Bayawan,17024497,45.64275448231654,2002
X4ZQ3YU,Micro (<10,Professional Services,design services,N/A,Segment 3,PHILIPPINES,Tarlac,Tarlac  City,3386136,6.548440420285916,2010
M4PK12R,Micro  (<10),sports,Sports Retail,Cooperative,Segment 1,PHILIPPINES,Sultan Kudarat,Lambayong,1277348,2.0,2008
4IN04O1,Micro  (<10),Professional_Services,Business  Consulting,Partnership,Segment 5,Philippines,Cebu,Bogo,2529578,4.0,1986
0FHQ925,Medium (50-249),Logistics,Third-party Logistics,Partnership,Segment 1,philippines,SORSOGON,Bulan,66406697,93.81032232826439,1985
JA16OQJ,Micro (<10),waste management,Cleaning Services,Sole_Proprietorship,Segment 3,Philippines,Camarines Sur,Calabanga,1531473,2.0,2008
2VFGM6D,Micro  (<10),Furnitur,Furniture Retail,partnership,Segment 3,philippines,Cagayan,Enrile,734344,2.0,1998
A3E1HFE,Medium (50-249),Energy,energy storage,N/A,Segment 3,  Philippines,Metro Manila,Taguig,94225409,113.0,1987
5RSFEH2,Micro (<10),security,Event Security,Corporation,Segment 1,Philippines,Palawan,PUERTO PRINCESA,2604404,8.571643167411521,2005
Y169AJQ,Small (10-49),Textiles,Fabric_Manufacturing,  Cooperative,Segment 4,  Philippines,Sultan Kudarat,Lutayan,9351815,18.0,1999
TNV2Q3H,Micro (<10),automotive,Auto Insurance,Sole_Proprietorship,Segment 1,Philippines,Bukidnon,Malaybalay,2154821,5.0,1991
3BTL5OD,micro (<10),Transportation,Taxi Services,sole proprietorship,Segment 3,Philippines,tarlac,Moncada,4508808,8.0,2005
721W81I,Micro (<10),HEALTHCARE,Medical  Supplies,Corporation,Segment 1,philippines,Davao del Norte,NEW CORELLA,4851979,9.0,1980
JWHFPD9,micro (<10),hospitality,resort management,Sole  Proprietorship,Segment 1,Philippines,Maguindanao,Datu Blah T. Sinsuat,1707406,3.0,1987
WLLHA8S,Micro  (<10),Hospitality,Tourism Services,Sole Proprietorship,Segment 2,Philippines,Aklan,BANGA,3146737,5.0,2007
SQ5Q7PI,Small  (10-49),Aviation,Flight Training,N/A,Segment 2,Philippines,Misamis Occidental,Oroquieta,25615373,49.0,2017
GCV0DQ8,  Micro (<10),agriculture,FRUIT PRODUCTION,PARTNERSHIP,Segment 1,Philippines,South Cotabato,  Polomolok,1903664,3.6720117458843875,2008
TUTTRVD,Small (10-49),Pharmaceutical,health supplements,corporation,Segment 1,Philippines,antique,Libertad,13878975,46.0,2016
7RXWOW6,Small (10-49,sports,,llc,Segment 2,Philippines,  Ilocos Norte,Batac,6021930,11.0,2012
8K9PE7P,Small (10-49),Logistics,Cargo Handling,Sole  Proprietorship,Segment 3,Philippines,Negros Oriental,Bacong,27612805,48.0,2016
KSBZZNW,Small_(10-49),  Entertainment,Arts_&_Crafts,Corporation,Segment 4,  Philippines,Batangas,San Juan,10642437,17.0,2018
M7HGRDT,Small (10-49),Transportation,freight forwarding,Partnership,Segment 1,Philippines,Sorsogon,Bulan,16825377,37.86829363022385,1982
P874HXL,Micro (<10),security,Surveillance_Systems,Sole Proprietorship,Segment 2,Philippines,bulacan,Marilao,2968428,6.544967844564393,2002
XQ92E3N,Micro_(<10),Marine,,Sole Proprietorship,Segment 1,Philippines,Palawan,Coron,5043528,7.0,1997
WB8TFM7,Micro (<10),,Digital Media,Cooperative,Segment 1,Philippines,Compostela Valley,mawab,4243128,7.0,1989
YP0EHZ0,Small (10-49),Real  Estate,N/A,PARTNERSHIP,Segment 3,Philippines,Tarlac,Camiling,17085261,34.0,1984
J6F1XFH,small (10-49),Technology,Tech Support,Partnershi,Segment 3,philippines,Palawan,  Brookes Point,10228981,12.0,2002
ORWXX5A,micro (<10),N/A,  Electrical Installation,partnership,Segment 1,Philippines,Sulu,Kalingalan Caluang,1696300,4.0,1992
7WPGQPH,Micro (<10),Security,Security Services,Partnership,Segment 1,Philippines,Capiz,Jamindan,4398103,8.40051226929592,1980
1NGL138,Small_(10-49),Professional Services,  Design Services,Corporation,Segment 1,Philippines,leyte,Barugo,20013514,31.0,2011
QOLU3DS,Medium  (50-249),Aviatio,Charter Services,Sole Proprietorship,Segment 4,Philippines,  Albay,jovellar,79082310,189.0,2000
O4RXQTI,Small (10-49),Logistic,freight management,Corporation,Segment 5,Philippines,Compostela  Valley,  Montevista,9978889,14.0,2015
6EJX2L6,Micro (<10),Manufacturing,Pharmaceutical Manufacturing,  Partnership,Segment 1,Philippines,Palawan,Cagayancillo,2149516,3.0,2009
HBEEA44,Micro (<10),Transportatio,Bus Services,corporation,Segment 1,Philippines,Lanao del Norte,Iligan,2887110,7.0,1996
ESEUQ5O,Small  (10-49),,Fitness Centers,corporation,Segment 4,Philippines,Cebu,LAPU-LAPU,10751584,21.0,2016
81J0AOM,Medium (50-249),agriculture,Poultry Production,N/A,Segment 4,PHILIPPINES,Northern  Samar,Catubig,85071341,112.0,2002
I4M8VNE,MICRO (<10),TRANSPORTATION,Taxi Services,Partnership,Segment 2,Philippines,South Cotabato,Norala,590077,1.0,1982
I9G0YRH,medium (50-249),  Mining,mineral processing,Partnershi,Segment 1,Philippines,  Basilan,Isabela_City,121673149,98.0,1984
WD035LO,Small_(10-49),Education,Vocational  Training,sole proprietorship,Segment 1,Philippines,Northern Samar,laoang,12678003,41.77473417753838,2003
23BI778,Micro (<10),Entertainment,N/A,Sole_Proprietorship,Segment 2,Philippines,Sarangani,Maasim,1524411,2.1733514994160807,2016
L27YTIB,  Micro (<10),WATER,Water Distribution,Corporatio,Segment 2,Philippines,Davao_Oriental,baganga,1129971,2.222392516659604,2000
B5XUYK0,Small (10-49),NULL,drug manufacturing,Corporation,Segment 1,Philippines,Capiz,Dumarao,17234611,25.0,2009
P9RWG5T,Medium (50-249),Sport,Sports Equipment,Sole Proprietorship,Segment 2,Philippines,Negros Oriental,TANJAY,54237783,85.33204696319352,2001
55F0S0Z,Small (10-49),Media,,Cooperative,Segment 1,Philippines,  Sulu,Lugus,20346635,43.79452207065052,2006
FXWN2SI,medium (50-249),Textile,Embroidery Services,Sole_Proprietorship,Segment 3,PHILIPPINES,Tawi-Tawi,Simunul,57897189,99.0,1989
